ROW | DATA_1 | DATA_2
0C9 |    13 |   -15
0CA |    -9 |    12
0CB |    11 |    -5
0CC |    10 |   -10
0CD |   -13 |     0
0CE |    -6 |   -10
0CF |    12 |     1
0D0 |   -16 |   -11
0D1 |    -6 |   -10
0D2 |    -4 |     5
0D3 |    -9 |   -12
0D4 |   -16 |     3
0D5 |   -13 |     0
0D6 |    15 |    -1
0D7 |    14 |     0
0D8 |    -2 |     0
0D9 |     1 |    11
0DA |    10 |   -16
0DB |     6 |    12
0DC |     2 |   -11
0DD |     7 |    14
0DE |     0 |     7
0DF |     5 |     0
0E0 |     1 |    -7
0E1 |     7 |     9
0E2 |     0 |     6
0E3 |     3 |    15
0E4 |   -14 |    10
0E5 |    -5 |     4
0E6 |     9 |   -10
0E7 |     7 |    -2
0E8 |     0 |   -15
0E9 |     9 |   -10
0EA |     3 |    10
0EB |    11 |    15
0EC |    10 |    10
0ED |     1 |     2
0EE |     9 |     0
0EF |    -3 |    13
0F0 |    -3 |    -8
0F1 |   -11 |   -13
0F2 |    13 |     5
0F3 |     4 |     9
0F4 |   -15 |    -3
0F5 |     6 |   -10
0F6 |     7 |    13
0F7 |    -6 |     2
0F8 |    -2 |   -10
0F9 |    12 |     3
0FA |    -3 |     0
0FB |    -6 |    10
0FC |     6 |    -7
0FD |    -5 |   -15
0FE |     3 |    11
0FF |   -15 |    -7
100 |   -13 |    -6
101 |     3 |    -9
102 |   -13 |    14
103 |    -8 |   -15
104 |     8 |     5
105 |   -12 |   -16
106 |     0 |   -12
107 |   -11 |   -13
108 |     8 |     6
109 |    -2 |     0
10A |    13 |     8
10B |    -1 |    -8
10C |    -5 |     8
10D |   -12 |     0
10E |     0 |    10
10F |    -2 |     5
110 |     9 |    -3
111 |   -15 |    -6
112 |    12 |     1
113 |    -3 |     8
114 |     8 |    10
115 |     3 |    13
116 |     0 |     8
117 |    10 |     7
118 |     1 |    11
119 |     5 |    -3
11A |    14 |   -11
11B |     8 |    11
11C |     7 |     6
11D |    -2 |    -8
11E |     8 |    15
11F |   -11 |     8
120 |     6 |    -7
121 |   -12 |    -9
122 |    -4 |   -13
123 |   -14 |     4
124 |     1 |   -10
125 |    10 |     9
126 |    11 |    -5
127 |     0 |    -2
128 |     8 |     9
129 |    -2 |     2
12A |     1 |     9
12B |    -6 |   -13
12C |     0 |    13
12D |    15 |     7
12E |     2 |     4
12F |    10 |    10
130 |   -15 |    -9
131 |    14 |   -11
132 |     4 |     9
133 |     9 |    11
134 |     0 |    11
135 |     2 |     0
136 |    -6 |    -4
137 |   -12 |     8
138 |     9 |    -2
139 |    -8 |     3
13A |     2 |   -12
13B |    15 |    -1
13C |    15 |    15
13D |    12 |    14
13E |    -4 |    -2
13F |    -9 |   -14
140 |   -15 |   -16
141 |    10 |     8
142 |    -9 |     9
143 |   -10 |     7
144 |    11 |    -6
145 |   -14 |    -7
146 |    -2 |     2
147 |     2 |     9
148 |    -2 |   -13
149 |     0 |     4
14A |     8 |    15
14B |   -16 |     8
14C |     4 |     0
14D |    13 |   -11
14E |   -12 |     3
14F |     7 |   -10
150 |     5 |    13
151 |     7 |    15
152 |    14 |    15
153 |    -3 |    -8
154 |     8 |    11
155 |     9 |     3
156 |     4 |    -2
157 |    14 |   -10
158 |    14 |    -3
159 |     9 |   -15
15A |   -11 |     4
15B |    -2 |    15
15C |    13 |    -3
15D |   -15 |    -1
15E |    15 |    -8
15F |   -10 |    15
160 |    -8 |    -6
161 |    14 |    14
162 |    12 |     5
163 |    12 |   -12
164 |     7 |    -3
165 |   -14 |     9
166 |   -14 |   -11
167 |     2 |    13
168 |     9 |     5
169 |     0 |    -6
16A |     0 |    -2
16B |     7 |    -6
16C |    14 |     8
16D |    -8 |     3
16E |    -8 |     4
16F |   -16 |     9
170 |    14 |     3
171 |     8 |    10
172 |     1 |     4
173 |    -3 |    10
174 |    -8 |   -14
175 |    -3 |    11
176 |     9 |   -10
177 |     2 |   -15
178 |    14 |     3
179 |     0 |    15
17A |    14 |     7
17B |   -14 |     6
17C |    -1 |    14
17D |   -12 |    -7
17E |    -1 |   -16
17F |    13 |    -6
180 |     1 |   -11
181 |    -4 |    -6
182 |    -3 |   -12
183 |    -2 |   -11
184 |   -13 |   -12
185 |   -10 |     0
186 |    14 |     5
187 |     0 |    -2
188 |    -2 |   -16
189 |   -12 |    -5
18A |   -13 |     4
18B |     6 |     5
18C |     4 |    -4
18D |    -6 |   -10
18E |     3 |   -12
18F |    14 |    10
190 |    -8 |     6
191 |    10 |     9
192 |   -11 |    -1
193 |    -7 |   -12
194 |    12 |    -9
195 |     7 |    -1
196 |     5 |     4
197 |    14 |    -5
198 |    15 |     6
199 |   -15 |   -15
19A |     5 |    -1
19B |    -8 |    -5
19C |     0 |    -8
19D |     4 |     1
19E |   -16 |     2
19F |    14 |     7
1A0 |    -1 |     3
1A1 |   -10 |    -8
1A2 |    -1 |    -9
1A3 |    -7 |     6
1A4 |     5 |    14
1A5 |     9 |     9
1A6 |   -11 |    -4
1A7 |    -6 |    10
1A8 |    15 |    -8
1A9 |     9 |    -7
1AA |    11 |     8
1AB |    13 |   -13
1AC |    15 |     9
1AD |     2 |   -10
1AE |    -9 |    -4
1AF |   -16 |    -2
1B0 |    12 |    10
1B1 |    10 |     9
1B2 |     1 |    -2
1B3 |   -14 |    -3
1B4 |     6 |     6
1B5 |    14 |     4
1B6 |    -2 |    12
1B7 |    14 |     1
1B8 |    -4 |     7
1B9 |    -8 |     9
1BA |     5 |    13
1BB |     5 |   -13
1BC |     0 |     5
1BD |    12 |     5
1BE |   -14 |     3
1BF |     3 |     6
1C0 |    -5 |   -12
1C1 |    -6 |    -5
1C2 |   -16 |   -11
1C3 |     4 |   -10
1C4 |    10 |     1
1C5 |     3 |    -5
1C6 |    -9 |   -13
1C7 |     7 |    -2
1C8 |     6 |     1
1C9 |   -15 |     1
1CA |     1 |    12
1CB |     5 |    -1
1CC |    -8 |    -8
1CD |     6 |    15
1CE |    -6 |   -11
1CF |    -9 |   -11
1D0 |    -8 |   -11
1D1 |   -13 |    -4
1D2 |    15 |    -5
1D3 |    -5 |     5
1D4 |   -14 |   -10
1D5 |     7 |     2
1D6 |     6 |     6
1D7 |    13 |    -1
1D8 |   -13 |   -10
1D9 |   -14 |   -10
1DA |   -13 |    -4
1DB |   -13 |   -13
1DC |   -15 |     4
1DD |    -5 |     6
1DE |    15 |    14
1DF |     8 |     4
1E0 |    -6 |     8
1E1 |    -8 |     8
1E2 |    -3 |    14
1E3 |   -15 |     4
1E4 |    10 |    -1
1E5 |    11 |    14
1E6 |    15 |     5
1E7 |    -8 |     1
1E8 |    -9 |   -12
1E9 |     0 |     3
1EA |     8 |   -14
1EB |     4 |    -4
1EC |     7 |     9
1ED |   -14 |     9
1EE |   -12 |    11
1EF |   -11 |   -10
1F0 |   -16 |   -14
1F1 |    -5 |    15
1F2 |     8 |     3
1F3 |    -5 |    -7
1F4 |    11 |     5
1F5 |     9 |     5
1F6 |   -15 |    15
1F7 |    12 |    -3
1F8 |    -7 |   -15
1F9 |     9 |   -14
1FA |   -14 |    -9
1FB |   -15 |   -14
1FC |    -6 |     0
1FD |    13 |    -1
1FE |    15 |    -9
1FF |   -16 |     4
200 |    12 |    -9
201 |     8 |    -7
202 |    -1 |     3
203 |    10 |    -9
204 |   -10 |   -11
205 |    -2 |    -6
206 |     0 |   -11
207 |   -10 |    -9
208 |    12 |    10
209 |   -16 |   -14
20A |   -13 |     6
20B |   -10 |     2
20C |    -2 |     6
20D |    -8 |   -11
20E |    14 |    -6
20F |    -5 |    10
210 |   -13 |    12
211 |   -16 |    -4
212 |    -4 |     5
213 |    -3 |    13
214 |    13 |    -2
215 |    13 |   -12
216 |     3 |    11
217 |   -13 |   -14
218 |    -1 |     7
219 |    -9 |    -6
21A |     0 |    -2
21B |    -4 |    11
21C |    -3 |   -10
21D |   -12 |     5
21E |   -13 |     4
21F |     2 |    10
220 |    -7 |     2
221 |    -7 |    10
222 |     9 |     2
223 |    15 |    12
224 |    -2 |    -7
225 |    -5 |    15
226 |     8 |     7
227 |     2 |    -6
228 |     8 |    -7
229 |   -16 |     6
22A |    10 |     4
22B |    -2 |   -12
22C |    -5 |     4
22D |    15 |     1
22E |    12 |    -9
22F |    -2 |    15
230 |    -3 |   -12
231 |   -15 |     1
232 |    -3 |     2
233 |    13 |     9
234 |    12 |    -2
235 |    13 |     5
236 |    10 |    13
237 |    -3 |    12
238 |     0 |     4
239 |   -11 |     9
23A |    -2 |    15
23B |   -12 |     6
23C |     8 |    13
23D |    -7 |    10
23E |   -11 |     4
23F |    15 |    -3
240 |     7 |     6
241 |    -6 |    11
242 |    -5 |    14
243 |     7 |    -4
244 |    -2 |    -4
245 |     2 |    11
246 |     1 |   -13
247 |    14 |   -16
248 |     4 |   -14
249 |   -13 |    11
24A |     0 |    -2
24B |    -6 |    12
24C |     5 |     5
24D |    -8 |    11
24E |    -7 |    12
24F |    -6 |    13
250 |   -13 |   -16
251 |     9 |     0
252 |    -8 |   -12
253 |   -15 |    13
254 |   -14 |    -5
255 |   -15 |    -9
256 |     3 |    13
257 |   -16 |    -8
258 |    -9 |    -6
259 |     7 |     0
25A |    -6 |    -7
25B |    -4 |    -9
25C |     1 |   -11
25D |   -14 |    -1
25E |    15 |    -2
25F |   -10 |    12
260 |    11 |   -13
261 |   -14 |    -5
262 |     7 |   -11
263 |    -2 |    11
264 |    -5 |     4
265 |     3 |    -9
266 |    -7 |   -16
267 |     7 |    -8
268 |     3 |    10
269 |    -7 |   -11
26A |     9 |     1
26B |     0 |    10
26C |     2 |     9
26D |    -1 |     9
26E |    14 |     8
26F |    12 |     3
270 |    13 |   -12
271 |    13 |    -4
272 |     4 |    -9
273 |    10 |    11
274 |    13 |    -6
275 |     3 |     6
276 |   -15 |    -8
277 |    -5 |     8
278 |    15 |   -12
279 |     8 |    -7
27A |     4 |     8
27B |   -10 |     2
27C |   -13 |    -8
27D |   -11 |    -4
27E |     5 |   -13
27F |     3 |    10
280 |    -4 |     7
281 |    -7 |    13
282 |    10 |    -8
283 |     2 |    -7
284 |    10 |   -10
285 |     0 |     7
286 |    -4 |     6
287 |     1 |    10
288 |   -15 |    -3
289 |    -4 |   -13
28A |    13 |     7
28B |    15 |   -13
28C |    12 |    -8
28D |     7 |    -8
28E |     6 |   -14
28F |    -2 |    12
290 |     4 |     8
291 |    12 |    11
292 |   -11 |   -13
293 |   -11 |     4
294 |   -13 |    -6
295 |    -1 |   -13
296 |     1 |    11
297 |     5 |    12
298 |     6 |     7
299 |    -9 |    10
29A |   -12 |    -8
29B |    14 |    -7
29C |   -16 |     1
29D |     6 |    -2
29E |     0 |    11
29F |    -6 |   -15
2A0 |    -3 |     2
2A1 |     1 |     7
2A2 |    12 |   -10
2A3 |     9 |    10
2A4 |    -1 |     9
2A5 |     4 |   -13
2A6 |   -10 |     8
2A7 |   -13 |    -6
2A8 |    -1 |    15
2A9 |     8 |    -8
2AA |    -7 |     9
2AB |     3 |    -1
2AC |     4 |    -3
2AD |    13 |   -13
2AE |    -7 |    14
2AF |   -11 |    -6
2B0 |    -8 |     1
2B1 |    13 |    -8
2B2 |     9 |     9
2B3 |     6 |    14
2B4 |   -12 |    -7
2B5 |    -9 |    -7
2B6 |    -4 |    12
2B7 |    15 |    -8
2B8 |     7 |   -15
2B9 |    -8 |     7
2BA |     7 |    15
2BB |   -10 |   -14
2BC |    -5 |   -16
2BD |    -1 |     5
2BE |   -13 |    -1
2BF |    -7 |    -9
2C0 |    15 |    15
2C1 |     2 |    11
2C2 |    14 |    -7
2C3 |   -14 |    -8
2C4 |   -12 |   -13
2C5 |    13 |     2
2C6 |    -1 |    -5
2C7 |     0 |    10
2C8 |    13 |   -15
2C9 |    14 |    -8
2CA |     0 |     9
2CB |    -9 |    14
2CC |    12 |     0
2CD |    14 |    12
2CE |   -14 |   -14
2CF |     0 |    -7
2D0 |   -14 |     2
2D1 |    -7 |     6
2D2 |    -3 |   -12
2D3 |   -13 |    -6
2D4 |     1 |     7
2D5 |   -10 |    -3
2D6 |    11 |    10
2D7 |   -12 |   -16
2D8 |     0 |    -1
2D9 |    -2 |    -8
2DA |   -10 |     7
2DB |    -4 |     6
2DC |    14 |    -1
2DD |     9 |    -9
2DE |    -7 |   -15
2DF |     5 |     7
2E0 |    14 |     6
2E1 |    -8 |   -16
2E2 |   -13 |    11
2E3 |     2 |    -3
2E4 |    -4 |    -7
2E5 |     7 |    11
2E6 |   -11 |    -1
2E7 |    14 |   -14
2E8 |    -2 |    15
2E9 |     1 |    -8
2EA |     1 |    -7
2EB |     3 |     4
2EC |    -5 |     5
2ED |    11 |    -8
2EE |    15 |   -14
2EF |     5 |    -3
2F0 |    -7 |   -11
2F1 |     7 |   -12
2F2 |    10 |   -16
2F3 |     9 |   -10
2F4 |    13 |    -7
2F5 |    13 |     4
2F6 |   -14 |    -6
2F7 |    15 |    -9
2F8 |     6 |   -11
2F9 |    15 |   -12
2FA |    15 |   -10
2FB |   -13 |    13
2FC |    15 |    15
2FD |    14 |     2
2FE |    10 |    -6
2FF |     2 |     0
300 |     0 |    -3
301 |    -8 |     0
302 |    -4 |   -10
303 |     0 |    14
304 |    -5 |    -2
305 |    -5 |    -2
306 |     7 |   -12
307 |     2 |     1
308 |     5 |    -5
309 |     3 |    -1
30A |   -10 |    -3
30B |    -5 |    14
30C |    -7 |     6
30D |     3 |   -11
30E |    -2 |     4
30F |     7 |     8
310 |     4 |   -15
311 |   -14 |   -12
312 |    15 |    -9
313 |   -15 |    -2
314 |     4 |     0
315 |     3 |     6
316 |     0 |    13
317 |    -8 |    12
318 |     7 |     2
319 |    14 |    -6
31A |   -15 |     7
31B |   -16 |    -1
31C |    13 |     6
31D |     2 |    -9
31E |    12 |    -2
31F |     5 |   -15
320 |   -16 |    -6
321 |    -3 |   -16
322 |    -4 |    10
323 |    -7 |     0
324 |     7 |    -6
325 |    11 |   -10
326 |    15 |    -7
327 |    10 |     3
328 |    -3 |    -5
329 |   -10 |    -9
32A |   -11 |    15
32B |    -9 |     8
32C |     6 |    13
32D |    -1 |     3
32E |   -15 |   -13
32F |   -15 |    15
330 |   -10 |    -5
331 |   -15 |    15
332 |   -12 |     9
333 |    11 |   -15
334 |    14 |    12
335 |    13 |    14
336 |     1 |     1
337 |    -6 |   -10
338 |     1 |    -2
339 |     8 |   -16
33A |     7 |     1
33B |    -8 |    15
33C |     7 |     4
33D |     4 |     4
33E |     2 |   -13
33F |     4 |    -2
340 |     4 |   -15
341 |     4 |    -8
342 |    -6 |    13
343 |     8 |     5
344 |    -6 |   -16
345 |    -2 |   -16
346 |    15 |   -11
347 |    11 |     4
348 |    10 |     0
349 |    12 |    15
34A |    12 |    -5
34B |     3 |   -10
34C |    -7 |     7
34D |    -6 |    -3
34E |    11 |     6
34F |     5 |   -14
350 |   -11 |   -11
351 |   -13 |    -9
352 |   -14 |     1
353 |     7 |     3
354 |    11 |    10
355 |    -3 |    -3
356 |   -10 |    -6
357 |     5 |    -1
358 |    -5 |    10
359 |     6 |    12
35A |    -9 |     1
35B |    -9 |    -6
35C |   -14 |    -7
35D |     2 |     5
35E |     5 |    -6
35F |    -7 |     8
360 |     7 |    -4
361 |   -14 |    11
362 |    -7 |   -14
363 |    10 |    -2
364 |     0 |     5
365 |     5 |   -13
366 |    10 |    -1
367 |     9 |     4
368 |    -8 |    10
369 |    -6 |    15
36A |    12 |     8
36B |    -1 |     4
36C |    14 |     5
36D |     8 |    -9
36E |     4 |     3
36F |   -14 |     2
370 |   -11 |    -3
371 |   -13 |    -7
372 |    -7 |   -14
373 |    -1 |     7
374 |    -6 |    -6
375 |    13 |     1
376 |     9 |     6
377 |     5 |    -9
378 |    14 |    12
379 |    11 |    14
37A |    -6 |    -9
37B |    -8 |    -8
37C |   -13 |    -6
37D |   -11 |     6
37E |    -3 |   -10
37F |     7 |   -15
380 |    -5 |     8
381 |   -16 |    -3
382 |   -11 |    11
383 |   -12 |    -7
384 |     1 |    -1
385 |    -6 |    -4
386 |    -5 |   -13
387 |     8 |     1
388 |     9 |   -15
389 |    -6 |    14
38A |   -12 |    -6
38B |   -13 |    -8
38C |    -9 |     9
38D |     3 |     8
38E |    -6 |   -12
38F |    -4 |    -9
390 |    -5 |     0
391 |    -3 |   -10
392 |   -14 |    14
393 |   -14 |    13
394 |     5 |    -2
395 |    -2 |    -4
396 |   -12 |    15
397 |    -9 |     3
398 |     9 |     1
399 |    -5 |    15
39A |    11 |     7
39B |     8 |   -15
39C |    -8 |   -12
39D |    10 |     2
39E |     0 |    13
39F |    -1 |    -7
3A0 |    12 |   -10
3A1 |    -9 |   -14
3A2 |    15 |     3
3A3 |     0 |    13
3A4 |   -10 |     0
3A5 |    -8 |    -5
3A6 |     5 |    -5
3A7 |    -5 |    -9
3A8 |    -1 |   -11
3A9 |    -1 |    14
3AA |    13 |    -5
3AB |    -3 |   -14
3AC |   -14 |     2
3AD |    -9 |     5
3AE |     4 |     5
3AF |    11 |    -2
3B0 |   -15 |    -5
3B1 |     1 |   -14
3B2 |    -4 |    -6
3B3 |    -1 |     5
3B4 |     6 |    -8
3B5 |    -3 |    12
3B6 |    10 |     6
3B7 |    -5 |   -11
3B8 |   -13 |     9
3B9 |    -9 |     4
3BA |    13 |    -1
3BB |   -16 |   -12
3BC |     3 |    12
3BD |    -6 |   -16
3BE |     2 |     9
3BF |     7 |     0
3C0 |    -7 |     0
3C1 |    -4 |     8
3C2 |     6 |     7
3C3 |    -8 |     3
3C4 |    12 |    -3
3C5 |    10 |   -11
3C6 |   -14 |    -7
3C7 |    11 |   -13
3C8 |     2 |    -9
3C9 |   -14 |    11
3CA |    -4 |     4
3CB |    -1 |   -15
3CC |    14 |     1
3CD |   -14 |   -16
3CE |    13 |    -8
3CF |    -8 |     4
3D0 |     7 |     6
3D1 |    -8 |    -4
3D2 |    13 |    14
3D3 |    10 |     4
3D4 |   -13 |    -1
3D5 |     5 |   -14
3D6 |    13 |     3
3D7 |    14 |     4
3D8 |     0 |    -7
3D9 |   -16 |     4
3DA |     7 |   -13
3DB |    11 |     7
3DC |   -11 |     9
3DD |    -1 |   -15
3DE |    -6 |   -11
3DF |    15 |   -15
3E0 |    -6 |     0
3E1 |    -7 |    -4
3E2 |    15 |   -13
3E3 |     3 |    13
3E4 |    -2 |     6
3E5 |    -8 |     3
3E6 |   -11 |    15
3E7 |     1 |     8
3E8 |     6 |     7
3E9 |   -13 |    13
3EA |     7 |    -4
3EB |    11 |    12
3EC |   -10 |     8
3ED |    -4 |    15
3EE |    -4 |    10
3EF |     4 |    -7
3F0 |    -8 |   -13
3F1 |    14 |    14
3F2 |    -7 |     0
3F3 |   -16 |   -11
3F4 |    13 |     3
3F5 |   -11 |   -10
3F6 |     6 |     4
3F7 |     7 |     1
3F8 |    -3 |     7
3F9 |   -14 |     5
3FA |    11 |    -8
3FB |    -8 |   -13
3FC |   -11 |    -8
3FD |     1 |     6
3FE |    11 |     3
3FF |     7 |   -12
400 |    10 |     1
401 |     1 |    15
402 |   -12 |   -10
403 |    13 |   -13
404 |    14 |    15
405 |     2 |   -10
406 |   -15 |    14
407 |     9 |     0
408 |   -16 |    15
409 |    -3 |   -12
40A |   -10 |     2
40B |   -12 |     2
40C |    -1 |    -6
40D |    -4 |    -7
40E |   -16 |    -6
40F |     0 |     5
410 |   -14 |   -14
411 |    14 |    14
412 |     8 |     0
413 |    -3 |    14
414 |   -11 |   -12
415 |   -11 |    12
416 |    12 |    -5
417 |   -13 |    12
418 |   -16 |    -7
419 |    10 |    -1
41A |     3 |   -14
41B |     1 |    -7
41C |    12 |   -12
41D |     3 |     0
41E |    -9 |    15
41F |    13 |    15
420 |    15 |    -3
421 |     9 |     6
422 |   -10 |     1
423 |    10 |     9
424 |   -11 |    14
425 |    -3 |   -11
426 |    -5 |   -16
427 |   -14 |    10
428 |    -5 |    -5
429 |    -3 |    10
42A |   -13 |   -11
42B |    -7 |   -13
42C |    -6 |     6
42D |   -14 |   -13
42E |     9 |    -8
42F |    -8 |     9
430 |    -9 |    -9
431 |   -10 |     3
432 |     7 |     3
433 |    -3 |     4
434 |    11 |   -11
435 |     6 |    12
436 |    -5 |    15
437 |     9 |    -5
438 |     4 |     3
439 |    10 |    14
43A |    10 |     7
43B |   -10 |     8
43C |    -9 |     5
43D |    14 |   -16
43E |     6 |    -7
43F |   -15 |    10
440 |   -10 |    15
441 |    -9 |     4
442 |   -12 |   -15
443 |     2 |    -9
444 |   -13 |    11
445 |    -1 |    -9
446 |   -11 |   -11
447 |   -16 |     0
448 |    -8 |    -9
449 |    -4 |     5
44A |     0 |     0
44B |   -13 |    -6
44C |     3 |    -6
44D |    10 |    -9
44E |    10 |    -4
44F |    -4 |    -1
450 |   -14 |     5
451 |   -13 |     8
452 |    -6 |    -7
453 |    11 |     0
454 |   -16 |   -12
455 |    10 |    10
456 |     5 |     1
457 |    10 |    14
458 |   -14 |    -8
459 |     0 |   -12
45A |     8 |     4
45B |   -10 |    12
45C |   -10 |    10
45D |     9 |    -3
45E |   -12 |   -12
45F |    14 |     8
460 |   -11 |     2
461 |    -1 |    14
462 |    -5 |    14
463 |    -7 |   -13
464 |   -14 |    14
465 |    -9 |    15
466 |    11 |     0
467 |    -5 |    12
468 |    -5 |    -1
469 |    -6 |     2
46A |     7 |    -6
46B |    -7 |    -2
46C |    -1 |    -8
46D |   -12 |    -6
46E |     5 |    -3
46F |     1 |     8
470 |     0 |    -9
471 |    -6 |     2
472 |   -15 |    -7
473 |    13 |   -15
474 |    -8 |   -15
475 |   -10 |    -2
476 |    15 |   -13
477 |   -13 |    -8
478 |    -6 |     3
479 |   -10 |    -8
47A |   -12 |    -7
47B |    -2 |     8
47C |     7 |    -7
47D |     3 |   -11
47E |    15 |   -16
47F |     1 |     7
480 |     3 |     7
481 |     0 |   -16
482 |    -5 |    10
483 |    14 |    15
484 |    -6 |    11
485 |    10 |    -7
486 |    11 |   -16
487 |   -13 |     9
488 |     7 |   -11
489 |    -4 |    -5
48A |     3 |     5
48B |     1 |    -1
48C |     3 |     3
48D |   -12 |    -8
48E |    12 |    13
48F |     5 |    -8
490 |    13 |    -1
491 |     2 |    -7
492 |     9 |   -12
493 |     4 |    -3
494 |    -8 |     5
495 |    10 |    -6
496 |     4 |    14
497 |    -6 |     4
498 |   -11 |     3
499 |    -2 |     3
49A |     8 |     9
49B |    12 |     5
49C |     9 |   -16
49D |   -14 |     5
49E |    14 |     4
49F |    -3 |     1
4A0 |     6 |   -10
4A1 |   -11 |     4
4A2 |     5 |    13
4A3 |    -7 |   -16
4A4 |    -2 |    13
4A5 |    -7 |    -4
4A6 |    12 |    13
4A7 |   -15 |    -1
4A8 |    -9 |     9
4A9 |     3 |    -7
4AA |    -3 |    -1
4AB |    -5 |     7
4AC |   -13 |    13
4AD |   -13 |     5
4AE |    -9 |     4
4AF |     9 |     9
4B0 |    -7 |     8
4B1 |   -16 |     3
4B2 |   -10 |    -6
4B3 |    -9 |    -6
4B4 |    -2 |     7
4B5 |     1 |    -8
4B6 |   -15 |   -10
4B7 |     9 |    -6
4B8 |    -1 |    -4
4B9 |    -8 |     6
