ROW | DATA_1 | DATA_2
0AC |    14 |     5
0AD |     4 |    12
0AE |    -3 |     7
0AF |    11 |   -13
0B0 |   -12 |    11
0B1 |   -13 |     2
0B2 |     5 |     9
0B3 |    14 |     1
0B4 |   -14 |    11
0B5 |     0 |   -13
0B6 |     3 |    -9
0B7 |     7 |    -9
0B8 |   -14 |   -14
0B9 |     0 |    -1
0BA |    15 |   -10
0BB |    13 |    -2
0BC |   -11 |     9
0BD |    11 |   -10
0BE |     0 |     1
0BF |     4 |    -3
0C0 |    -8 |    -3
0C1 |     1 |     2
0C2 |    11 |   -16
0C3 |     0 |    -5
0C4 |     4 |     3
0C5 |    -6 |    -6
0C6 |    15 |   -12
0C7 |    12 |    -5
0C8 |    -4 |    13
0C9 |   -13 |   -16
0CA |    -5 |    11
0CB |    14 |   -15
0CC |    -6 |     0
0CD |    11 |    -6
0CE |    15 |     6
0CF |    12 |   -16
0D0 |    15 |    -1
0D1 |    15 |    -9
0D2 |    -7 |   -15
0D3 |     6 |    -2
0D4 |    -3 |    -7
0D5 |    -5 |   -10
0D6 |     1 |     5
0D7 |   -16 |    15
0D8 |    10 |     0
0D9 |    -1 |     0
0DA |   -10 |    13
0DB |   -15 |     6
0DC |    -9 |     5
0DD |     7 |    -9
0DE |     4 |   -15
0DF |   -15 |    10
0E0 |    13 |    -7
0E1 |    13 |    15
0E2 |   -16 |    -1
0E3 |   -14 |     7
0E4 |     4 |   -11
0E5 |    -3 |     8
0E6 |     2 |     1
0E7 |   -13 |    -5
0E8 |     8 |     6
0E9 |     9 |     9
0EA |    -5 |     1
0EB |     9 |    -4
0EC |   -15 |     5
0ED |    -6 |    11
0EE |     9 |     6
0EF |    -7 |    -9
0F0 |     3 |    15
0F1 |    11 |    13
0F2 |    -8 |     2
0F3 |   -10 |     3
0F4 |    -4 |     2
0F5 |    12 |     2
0F6 |    14 |    13
0F7 |    11 |    -3
0F8 |    11 |    -9
0F9 |    -5 |    15
0FA |    11 |   -16
0FB |   -14 |     6
0FC |    13 |   -13
0FD |    -7 |    -8
0FE |   -11 |     2
0FF |    13 |   -11
100 |   -11 |    -7
101 |     3 |    11
102 |    -8 |     2
103 |    -1 |   -14
104 |     2 |     6
105 |   -12 |     8
106 |   -10 |     9
107 |    10 |     0
108 |    13 |     3
109 |     6 |    11
10A |   -11 |    -8
10B |    -9 |     0
10C |    -5 |    10
10D |     9 |     3
10E |   -11 |   -11
10F |     3 |    13
110 |    13 |     8
111 |     0 |   -10
112 |    -5 |    12
113 |    -5 |     6
114 |     0 |     6
115 |    11 |    13
116 |   -16 |    10
117 |    -9 |   -15
118 |    -6 |    10
119 |    13 |    -8
11A |    15 |    -1
11B |     7 |    -8
11C |     3 |   -13
11D |    -8 |    -8
11E |   -16 |   -16
11F |    -9 |    13
120 |    -4 |   -11
121 |    -3 |     1
122 |    -7 |     5
123 |    11 |     2
124 |   -11 |     5
125 |    13 |    -9
126 |    14 |    -3
127 |   -15 |    15
128 |    -6 |    -2
129 |    12 |     3
12A |    14 |   -16
12B |    12 |    -4
12C |    -4 |   -12
12D |     9 |    -7
12E |     5 |   -10
12F |   -10 |    -3
130 |    10 |    14
131 |     2 |    12
132 |    15 |   -13
133 |    15 |     3
134 |    -2 |    14
135 |   -15 |    -1
136 |     4 |    12
137 |     1 |    11
138 |    14 |   -15
139 |    15 |    -7
13A |    12 |    -6
13B |   -15 |    14
13C |     2 |     2
13D |    14 |   -10
13E |    12 |     7
13F |    -2 |     9
140 |    13 |   -10
141 |     2 |    10
142 |    10 |    -7
143 |    14 |     2
144 |    -3 |    -9
145 |   -11 |   -16
146 |    -8 |   -14
147 |    -4 |   -14
148 |    15 |    -8
149 |    10 |    13
14A |     3 |   -16
14B |    -3 |     6
14C |   -15 |     6
14D |     0 |   -12
14E |    -6 |    -7
14F |   -14 |     5
150 |     5 |    -8
151 |    -9 |     3
152 |    -9 |   -12
153 |    15 |     8
154 |     5 |    -5
155 |   -14 |    -8
156 |    -7 |     6
157 |   -13 |   -12
158 |    13 |   -15
159 |   -10 |    -2
15A |   -14 |   -10
15B |    -6 |    14
15C |    -3 |    -2
15D |    -6 |   -10
15E |    12 |     8
15F |   -10 |   -12
160 |     7 |     0
161 |    -8 |   -14
162 |    -4 |    12
163 |    10 |   -15
164 |    -1 |     4
165 |     5 |    12
166 |    -6 |    -8
167 |     1 |    -4
168 |    10 |    15
169 |    -1 |     2
16A |    10 |    -4
16B |    -8 |    11
16C |    10 |   -11
16D |    13 |   -10
16E |   -15 |   -14
16F |    -7 |   -16
170 |   -12 |    10
171 |     5 |     5
172 |     9 |    15
173 |    11 |    -3
174 |     9 |     6
175 |    -7 |    -8
176 |     2 |    12
177 |     9 |     8
178 |     4 |   -11
179 |   -16 |     3
17A |    -7 |    -9
17B |    12 |    -2
17C |    12 |     5
17D |     9 |    -2
17E |     3 |     0
17F |   -14 |     6
180 |     8 |    -6
181 |     2 |   -12
182 |   -11 |     3
183 |     5 |   -13
184 |   -15 |    14
185 |     0 |   -15
186 |     3 |     5
187 |    -9 |     0
188 |     7 |     5
189 |     6 |    -8
18A |   -13 |     5
18B |    12 |    -1
18C |   -16 |   -12
18D |     5 |     6
18E |    -2 |    10
18F |     3 |    14
190 |    -8 |     1
191 |    -1 |   -10
192 |     4 |    15
193 |     7 |     6
194 |   -10 |    14
195 |    11 |    -2
196 |   -11 |   -13
197 |   -13 |    -4
198 |    -8 |   -15
199 |    -3 |   -13
19A |   -12 |     8
19B |     9 |    11
19C |     0 |    -8
19D |    11 |    12
19E |    15 |     7
19F |    -6 |    -4
1A0 |    -8 |    11
1A1 |    13 |    -1
1A2 |    -9 |   -11
1A3 |    13 |    -2
1A4 |   -14 |   -14
1A5 |     7 |    -1
1A6 |    10 |   -12
1A7 |    -9 |    -8
1A8 |     2 |    -5
1A9 |    -7 |   -14
1AA |     7 |     6
1AB |     7 |     2
1AC |     2 |     9
1AD |   -15 |    -9
1AE |    -7 |   -12
1AF |   -13 |    -3
1B0 |     2 |     6
1B1 |    -5 |    12
1B2 |   -16 |     7
1B3 |     6 |    -1
1B4 |   -14 |     4
1B5 |    14 |   -13
1B6 |    12 |    10
1B7 |     8 |     1
1B8 |    -8 |    -3
1B9 |    13 |    -2
1BA |    12 |    -3
1BB |     4 |     7
1BC |    10 |   -14
1BD |    -2 |    12
1BE |     5 |    -9
1BF |    12 |    15
1C0 |   -11 |     1
1C1 |   -15 |     8
1C2 |    -9 |   -11
1C3 |    -4 |     1
1C4 |    -4 |    15
1C5 |   -15 |     8
1C6 |    -5 |    12
1C7 |     1 |    -2
1C8 |    -1 |     8
1C9 |   -11 |    11
1CA |     9 |     3
1CB |    15 |     6
1CC |     5 |     5
1CD |    -5 |    -3
1CE |   -15 |     5
1CF |     8 |    11
1D0 |   -11 |   -10
1D1 |   -10 |     2
1D2 |     2 |    11
1D3 |    -5 |    -6
1D4 |   -11 |    13
1D5 |     3 |    -8
1D6 |    -6 |     1
1D7 |     4 |   -11
1D8 |   -15 |     2
1D9 |     3 |     9
1DA |   -10 |     1
1DB |    -7 |     1
1DC |     4 |   -16
1DD |     8 |     3
1DE |   -13 |     0
1DF |    -1 |    12
1E0 |    15 |   -15
1E1 |    -9 |   -16
1E2 |   -13 |   -14
1E3 |    13 |    14
1E4 |   -12 |    10
1E5 |   -15 |   -11
1E6 |    -2 |     4
1E7 |     1 |    12
1E8 |    -1 |     0
1E9 |     3 |     0
1EA |    12 |    -8
1EB |    -3 |    -5
1EC |     7 |   -13
1ED |    -1 |    -9
1EE |    12 |    -5
1EF |   -16 |     4
1F0 |     2 |    -2
1F1 |   -16 |     0
1F2 |    14 |   -15
1F3 |     0 |   -14
1F4 |     6 |     6
1F5 |     2 |   -12
1F6 |    -6 |    -9
1F7 |     3 |    -1
1F8 |     9 |     4
1F9 |    -8 |    10
1FA |    11 |    11
1FB |     4 |    -7
1FC |     0 |     4
1FD |     1 |     5
1FE |     4 |     7
1FF |    -3 |     2
200 |     5 |    -6
201 |    -8 |   -14
202 |    14 |    -7
203 |   -16 |   -10
204 |    10 |     4
205 |     9 |    -3
206 |   -12 |   -14
207 |    12 |     8
208 |     6 |   -12
209 |     6 |    10
20A |    -5 |   -13
20B |    -9 |    12
20C |     7 |     1
20D |    12 |     2
20E |    -2 |     5
20F |     1 |     7
210 |    -4 |    13
211 |     3 |    -9
212 |    -2 |    12
213 |     7 |     7
214 |     1 |     6
215 |    -3 |     7
216 |    -4 |    -2
217 |    -9 |    10
218 |    15 |    -8
219 |    -4 |    10
21A |   -12 |     0
21B |   -12 |     5
21C |     0 |    -9
21D |     1 |    10
21E |   -15 |    -7
21F |    13 |    -4
220 |    11 |    13
221 |     4 |    -6
222 |    10 |    10
223 |    -9 |    14
224 |    15 |    -8
225 |   -14 |    11
226 |   -13 |    -6
227 |    10 |    -8
228 |     4 |    11
229 |     9 |    -8
22A |     5 |    -1
22B |   -15 |    -9
22C |    11 |     5
22D |    -1 |   -14
22E |    -6 |     6
22F |     3 |    10
230 |   -10 |    11
231 |    14 |    14
232 |   -15 |    -5
233 |     0 |    -7
234 |   -10 |     7
235 |    -1 |     8
236 |   -13 |    12
237 |    -1 |     1
238 |    12 |    -2
239 |    12 |    15
23A |   -11 |   -13
23B |   -14 |     2
23C |     4 |     8
23D |    -8 |    -5
23E |    12 |   -14
23F |     3 |    11
240 |   -12 |     4
241 |   -13 |     6
242 |     2 |    -6
243 |     9 |     2
244 |    10 |    15
245 |   -16 |    -2
246 |     8 |     2
247 |    11 |   -10
248 |     5 |     1
249 |    13 |   -10
24A |    -4 |    -6
24B |   -10 |   -14
24C |   -12 |   -16
24D |    -8 |   -15
24E |     6 |    -3
24F |    14 |    11
250 |    -5 |    -8
251 |    -8 |     2
252 |   -13 |    -9
253 |     3 |    11
254 |     6 |     0
255 |    -7 |    -8
256 |    14 |    -9
257 |     5 |   -11
258 |     7 |   -12
259 |    -7 |    -6
25A |    -1 |     1
25B |    11 |   -12
25C |    -4 |   -14
25D |    -4 |   -10
25E |     5 |    -4
25F |    14 |   -16
260 |     5 |    -8
261 |     3 |    -2
262 |     5 |     0
263 |   -10 |    -7
264 |   -14 |    -5
265 |    -2 |     2
266 |    -2 |    -4
267 |    13 |    -3
268 |    -1 |    11
269 |     5 |    15
26A |    -3 |    -5
26B |    -5 |    10
26C |     7 |     8
26D |   -12 |     6
26E |   -15 |    -5
26F |    -7 |    -2
270 |    12 |    15
271 |     7 |     9
272 |   -15 |    14
273 |    -4 |   -10
274 |    -5 |    -9
275 |     0 |    10
276 |     5 |     4
277 |    -5 |    11
278 |   -15 |    -5
279 |     0 |     4
27A |   -15 |     6
27B |     8 |    -8
27C |     5 |    15
27D |     3 |    -1
27E |    -1 |     2
27F |     7 |    -3
280 |    11 |   -13
281 |    -9 |     0
282 |    -8 |    10
283 |    -4 |    12
284 |     7 |     9
285 |    11 |   -13
286 |   -14 |    15
287 |     2 |     5
288 |     4 |     3
289 |   -13 |    10
28A |    -8 |    -6
28B |    -3 |    -9
28C |    14 |    -8
28D |    -6 |   -15
28E |     7 |   -11
28F |    13 |     6
290 |     4 |   -13
291 |    14 |     7
292 |    14 |    -6
293 |     9 |    -2
294 |    -3 |    -6
295 |    -4 |     5
296 |    -1 |    -3
297 |    -3 |   -16
298 |    11 |   -15
299 |    -6 |     9
29A |     0 |   -14
29B |    -8 |     2
29C |     2 |   -15
29D |     6 |    -1
29E |   -14 |     1
29F |     5 |     8
2A0 |    12 |    -8
2A1 |    11 |   -11
2A2 |     7 |   -12
2A3 |     4 |   -15
2A4 |     8 |    -7
2A5 |    -5 |     9
2A6 |    -2 |     3
2A7 |   -12 |    11
2A8 |   -11 |     3
2A9 |   -11 |    13
2AA |    -2 |   -10
2AB |    -9 |    14
2AC |     7 |     2
2AD |    -4 |   -11
2AE |    -4 |    10
2AF |     0 |    14
2B0 |     1 |    -1
2B1 |    -8 |   -15
2B2 |   -16 |     9
2B3 |     2 |   -10
2B4 |     9 |    -2
2B5 |   -16 |     9
2B6 |    -7 |    12
2B7 |    -2 |    14
2B8 |    -3 |     3
2B9 |    -2 |    -7
2BA |    13 |   -10
2BB |   -11 |    -3
2BC |    -4 |    -1
2BD |    10 |    -7
2BE |    12 |    14
2BF |   -15 |   -13
2C0 |    -8 |     0
2C1 |     3 |     3
2C2 |    15 |    -7
2C3 |     5 |     4
2C4 |    10 |   -16
2C5 |     9 |    -3
2C6 |     4 |    15
2C7 |   -14 |    -1
2C8 |    -7 |    13
2C9 |     9 |   -11
2CA |    -3 |    11
2CB |   -12 |     8
2CC |    -4 |   -16
2CD |   -10 |    -9
2CE |    12 |    -4
2CF |   -11 |    -9
2D0 |   -10 |    11
2D1 |   -14 |    -6
2D2 |   -15 |    -8
2D3 |    -4 |     9
2D4 |     8 |     2
2D5 |    -3 |    11
2D6 |     2 |     1
2D7 |    13 |     7
2D8 |     7 |    -7
2D9 |    -6 |    -3
2DA |    10 |     0
2DB |    -6 |    13
2DC |    -8 |     5
2DD |    14 |    -6
2DE |     8 |   -16
2DF |    -8 |    10
2E0 |     3 |    -7
2E1 |    14 |   -12
2E2 |     3 |     3
2E3 |    13 |    -4
2E4 |    -4 |    13
2E5 |    -7 |   -10
2E6 |   -12 |    13
2E7 |    -1 |   -12
2E8 |    15 |    -2
2E9 |    13 |   -16
2EA |   -11 |     1
2EB |    13 |    11
2EC |     3 |     7
2ED |    -5 |     0
2EE |    -1 |   -12
2EF |    11 |   -10
2F0 |     8 |     1
2F1 |   -10 |     0
2F2 |   -14 |    -8
2F3 |    -6 |     5
2F4 |     2 |    14
2F5 |    -3 |    -6
2F6 |    10 |    -2
2F7 |     7 |   -11
2F8 |   -10 |    -7
2F9 |    10 |    14
2FA |    -6 |     4
2FB |    -3 |   -13
2FC |    13 |    12
2FD |   -12 |    14
2FE |     8 |     3
2FF |     9 |    -1
300 |     9 |     8
301 |   -16 |    14
302 |    -9 |     3
303 |     4 |   -11
304 |    15 |    -6
305 |   -12 |    -7
306 |    -1 |    12
307 |    -8 |     0
308 |     1 |    11
309 |    -6 |    -5
30A |   -10 |     7
30B |     2 |     6
30C |     9 |    -3
30D |   -12 |     8
30E |     1 |    -5
30F |    12 |    -4
310 |    -5 |     7
311 |   -14 |   -16
312 |    12 |     5
313 |   -10 |     7
314 |     3 |   -16
315 |   -13 |   -14
316 |   -13 |    14
317 |    -4 |   -14
318 |     7 |     1
319 |    -4 |   -15
31A |   -15 |    13
31B |   -15 |    -5
31C |     5 |   -10
31D |   -12 |     7
31E |   -10 |    -7
31F |    -6 |    -8
320 |    10 |    10
321 |     4 |   -13
322 |    -4 |   -13
323 |     9 |   -10
324 |    -9 |    -4
325 |    -3 |     5
326 |     6 |    -6
327 |    -5 |   -16
328 |     9 |    10
329 |   -16 |   -12
32A |    -3 |    -7
32B |    -2 |   -11
32C |     1 |    12
32D |   -14 |     1
32E |    -3 |    10
32F |     3 |   -16
330 |   -10 |     1
331 |     0 |    -9
332 |     4 |    13
333 |    -8 |    13
334 |    -5 |    -9
335 |    14 |    -5
336 |     5 |    -5
337 |    12 |   -15
338 |    -2 |   -16
339 |    -2 |     7
33A |    -9 |   -11
33B |    -1 |     3
33C |    -1 |    -8
33D |   -13 |   -13
33E |     7 |     2
33F |     2 |     1
340 |    -7 |     4
341 |    -3 |    -2
342 |    -1 |     1
343 |     5 |    -5
344 |     1 |     0
345 |   -14 |     0
346 |     2 |    15
347 |    -2 |     7
348 |     5 |    12
349 |    -3 |   -14
34A |    -1 |    -7
34B |     8 |    11
34C |    -5 |     2
34D |   -16 |     5
34E |    15 |   -11
34F |    -4 |     0
350 |    -7 |    13
351 |    -8 |   -14
352 |    -5 |    -5
353 |    -1 |    -8
354 |    11 |     4
355 |     3 |     8
356 |    -4 |     4
357 |    11 |     6
358 |    -1 |    -6
359 |     2 |    14
35A |    -4 |     5
35B |    14 |    -5
35C |     7 |     3
35D |     8 |    13
35E |    14 |   -15
35F |    11 |    13
360 |    -7 |     9
361 |   -15 |    -1
362 |    11 |     7
363 |     3 |    14
364 |    -5 |     3
365 |     8 |    -2
366 |     3 |    10
367 |     2 |     1
368 |    14 |   -15
369 |     5 |    -6
36A |    14 |    -4
36B |    -7 |    -8
36C |   -16 |   -13
36D |     7 |     3
36E |     9 |     6
36F |     9 |     9
370 |     8 |    13
371 |     3 |    -7
372 |    10 |    -5
373 |    -9 |     3
374 |    -6 |    -5
375 |    11 |    -3
376 |     6 |   -11
377 |     7 |    -7
378 |     8 |   -16
379 |    -1 |    -6
37A |    14 |   -10
37B |     7 |     9
37C |    -7 |    14
37D |    13 |    13
37E |     0 |   -10
37F |    -6 |    -8
380 |    -9 |    -8
381 |     8 |     4
382 |   -11 |    11
383 |    11 |   -12
384 |    11 |    15
385 |     3 |    -2
386 |     3 |    -1
387 |   -11 |     7
388 |     6 |   -16
389 |     1 |   -12
38A |     9 |    -8
38B |   -16 |    -4
38C |    15 |    -3
38D |   -10 |    11
38E |    10 |     5
38F |     2 |    -5
390 |    -6 |    -7
391 |     7 |     3
392 |    -8 |    14
393 |    15 |     0
394 |    -9 |    -5
395 |    -3 |     9
396 |    -4 |    13
397 |    -5 |     6
398 |     0 |     9
399 |    12 |    -6
39A |    -6 |    -8
39B |     2 |    13
39C |     8 |    15
39D |     1 |    11
39E |     5 |     3
39F |    -1 |     0
3A0 |    15 |    12
3A1 |   -16 |    14
3A2 |     1 |     7
3A3 |   -14 |    -5
3A4 |    -3 |     8
3A5 |     8 |    -7
3A6 |    15 |     5
3A7 |     5 |    -4
3A8 |     5 |    11
3A9 |     5 |    13
3AA |    -1 |   -14
3AB |     9 |    15
3AC |   -13 |     7
3AD |     5 |     7
3AE |   -16 |    11
3AF |     9 |     2
3B0 |   -15 |     1
3B1 |     1 |     2
3B2 |     7 |    10
3B3 |    14 |    12
3B4 |    -4 |     3
3B5 |     4 |    -9
3B6 |     7 |   -14
3B7 |     4 |    -1
3B8 |    -2 |   -11
3B9 |     9 |    -8
3BA |     6 |    15
3BB |    14 |     1
3BC |     8 |    13
3BD |    -4 |    13
3BE |   -14 |   -12
3BF |    15 |     7
3C0 |     3 |    -7
3C1 |    -6 |     8
3C2 |    -9 |     5
3C3 |    -1 |    11
3C4 |    -3 |   -15
3C5 |   -11 |     0
3C6 |    11 |    11
3C7 |    -6 |    -4
3C8 |     8 |     3
3C9 |    -2 |   -13
3CA |    14 |    14
3CB |    -8 |    11
3CC |   -11 |    -5
3CD |    -2 |   -14
3CE |     5 |    -5
3CF |     8 |     1
3D0 |    -2 |    10
3D1 |     0 |   -15
3D2 |     2 |    -8
3D3 |    -9 |     1
3D4 |     5 |     4
3D5 |    -9 |    -2
3D6 |    -8 |   -15
3D7 |     8 |    -2
3D8 |     3 |     2
3D9 |    -4 |    10
3DA |    11 |     8
3DB |     7 |   -16
3DC |    -2 |     5
3DD |     9 |     6
3DE |    13 |    -7
3DF |    -7 |    15
3E0 |    -2 |    -6
3E1 |    13 |     0
3E2 |     2 |   -14
3E3 |   -14 |    15
3E4 |     3 |   -11
3E5 |     1 |     7
3E6 |    -3 |     2
3E7 |     2 |    12
3E8 |   -13 |   -15
3E9 |    -7 |    -6
3EA |    -2 |    11
3EB |    -5 |   -15
3EC |     9 |    15
3ED |    -6 |     8
3EE |     9 |     8
3EF |    11 |   -10
3F0 |     6 |    -3
3F1 |     9 |    -9
3F2 |     2 |    -5
3F3 |    -4 |     9
3F4 |   -10 |     6
3F5 |     4 |    10
3F6 |     3 |     4
3F7 |    -6 |   -10
3F8 |    12 |     9
3F9 |     2 |     9
3FA |    -3 |    13
3FB |    -4 |    12
3FC |     7 |    -5
3FD |    -7 |     2
3FE |    11 |     5
3FF |   -13 |    -5
400 |     6 |     8
401 |    -5 |    10
402 |    -9 |    -4
403 |    11 |    -2
404 |     9 |   -11
405 |   -14 |   -15
406 |    -1 |    -1
407 |    15 |    14
408 |    -5 |     7
409 |   -11 |     8
40A |     8 |    -6
40B |    12 |     7
40C |   -16 |    -5
40D |    -9 |    -4
40E |    -9 |    -8
40F |    -2 |   -12
410 |    14 |    -3
411 |   -10 |    13
412 |     8 |    12
413 |    11 |    -5
414 |    -8 |    -9
415 |     4 |    -6
416 |    -5 |    13
417 |   -15 |   -16
418 |    15 |    10
419 |    -9 |     8
41A |    -9 |    10
41B |    -5 |    -9
41C |    12 |    12
41D |    -9 |   -13
41E |    -8 |     9
41F |    -6 |     7
420 |     0 |    12
421 |   -11 |    -9
422 |     3 |    -7
423 |    -6 |    -9
424 |   -16 |     7
425 |     3 |     5
426 |     2 |    -1
427 |    -8 |    -3
428 |     4 |   -10
429 |    -3 |   -12
42A |   -14 |    15
42B |   -14 |     0
42C |    -7 |     2
42D |    -3 |     5
42E |    -3 |     0
42F |     1 |   -14
430 |    11 |    -7
431 |     0 |   -15
432 |     8 |     7
433 |     9 |     2
434 |   -11 |    -6
435 |    11 |    14
436 |    -3 |     2
437 |     1 |    -8
438 |     7 |     2
439 |    10 |     0
43A |     4 |   -15
43B |     8 |     3
43C |    -1 |   -16
43D |     1 |     7
43E |    -9 |    14
43F |   -12 |     6
440 |   -11 |     4
441 |     5 |     8
442 |    -7 |    -6
443 |     1 |    -5
444 |   -10 |     8
445 |    -2 |   -12
446 |   -10 |    -2
447 |    -5 |    -3
448 |    15 |    -7
449 |     6 |    -9
44A |     1 |     6
44B |   -13 |    13
44C |     4 |    -2
44D |    -5 |     7
44E |     9 |     9
44F |    -8 |     5
450 |   -16 |     1
451 |    -8 |   -13
452 |     8 |    -1
453 |   -13 |     0
454 |    -1 |    -1
455 |    13 |    13
456 |    12 |   -14
457 |    13 |     1
458 |     1 |    -4
459 |    -2 |    -8
45A |   -11 |   -13
45B |    10 |    -2
45C |   -11 |    14
45D |   -12 |   -10
45E |   -11 |     4
45F |   -13 |    -4
460 |     2 |    -9
461 |   -16 |   -11
462 |    -8 |    -4
463 |    15 |    -3
464 |     9 |     3
465 |    -4 |    11
466 |    11 |    12
467 |    -1 |    13
468 |    12 |     0
469 |    -2 |     1
46A |   -12 |    -5
46B |    -8 |    14
46C |   -13 |     3
46D |    15 |    -1
46E |    -6 |     1
46F |    -9 |    12
470 |    -1 |    -5
471 |     2 |   -16
472 |    14 |    14
473 |     0 |    -6
474 |   -16 |   -12
475 |    -3 |     3
476 |   -14 |    12
477 |    15 |    -5
478 |     6 |   -10
479 |    13 |    -3
47A |     3 |     3
47B |   -10 |    14
47C |     6 |     3
47D |     9 |    -7
47E |   -16 |    -6
47F |    11 |     9
480 |    -4 |    -6
481 |    -7 |     4
482 |    -9 |    10
483 |   -16 |    -2
484 |     0 |    14
485 |    14 |     7
486 |     7 |     3
487 |     7 |     6
488 |    -5 |    12
489 |   -10 |    11
48A |    12 |    10
48B |    -8 |     9
48C |    11 |    10
48D |     6 |    -8
48E |    -9 |     1
48F |     2 |    -4
490 |    -8 |     0
491 |    10 |     7
492 |   -14 |     4
493 |    -4 |     8
494 |     1 |    -4
495 |    10 |    12
496 |    15 |   -10
497 |     4 |    -1
498 |     8 |     4
499 |    -9 |    14
49A |   -15 |     8
49B |    -7 |    -1
49C |   -16 |     8
49D |   -13 |   -10
49E |    11 |     5
49F |    11 |     7
4A0 |     2 |     2
4A1 |    15 |    14
4A2 |    11 |   -12
4A3 |    -7 |    10
4A4 |    -1 |    -7
4A5 |    -9 |    -4
4A6 |    -1 |    12
4A7 |    -4 |     4
4A8 |   -10 |     2
4A9 |    -4 |    -8
4AA |    -2 |     4
4AB |    -8 |    12
4AC |   -14 |    -5
4AD |    -4 |    13
4AE |    11 |    13
4AF |    -4 |     5
4B0 |   -13 |     0
4B1 |    10 |   -15
4B2 |    -2 |    -9
4B3 |     5 |    11
4B4 |    14 |    15
4B5 |    11 |   -13
4B6 |     3 |   -15
4B7 |     1 |   -14
4B8 |     1 |    15
4B9 |    10 |     5
4BA |     4 |   -12
