ROW | DATA_1 | DATA_2
125 |     8 |   -15
126 |     5 |    11
127 |    12 |    13
128 |    -4 |    -2
129 |   -12 |     3
12A |    -5 |   -10
12B |   -14 |    -8
12C |     6 |     8
12D |    11 |     6
12E |     2 |    -9
12F |    12 |     6
130 |   -12 |   -14
131 |   -15 |    -1
132 |    -3 |    -5
133 |     4 |    -2
134 |   -13 |     2
135 |    14 |     3
136 |    -8 |     1
137 |     6 |    -3
138 |     3 |    -1
139 |     4 |    -2
13A |     1 |    -7
13B |    -5 |    13
13C |    12 |     4
13D |     6 |     8
13E |   -14 |    -7
13F |    14 |     2
140 |    10 |    12
141 |    -3 |     2
142 |     0 |     4
143 |   -13 |     4
144 |   -13 |    15
145 |    -7 |   -15
146 |    11 |     3
147 |     6 |   -13
148 |    15 |     1
149 |    -4 |     8
14A |    13 |    11
14B |   -11 |     0
14C |     2 |    -5
14D |     4 |    -7
14E |    -5 |    -7
14F |     9 |    13
150 |   -12 |   -13
151 |   -10 |   -13
152 |   -15 |   -16
153 |    -7 |    -8
154 |    -6 |     0
155 |     8 |    -6
156 |    11 |   -16
157 |     0 |   -11
158 |     6 |   -11
159 |    13 |     8
15A |   -12 |    10
15B |    -8 |    -2
15C |     7 |    11
15D |   -10 |     5
15E |    10 |    -7
15F |   -11 |    -5
160 |     3 |   -14
161 |    -3 |     8
162 |    -3 |   -15
163 |   -13 |   -13
164 |   -16 |     8
165 |    -4 |    -2
166 |    -4 |    -5
167 |    -7 |    -1
168 |     8 |     3
169 |     4 |   -15
16A |    -7 |    10
16B |   -11 |     4
16C |   -11 |     8
16D |   -15 |     6
16E |    -2 |    -8
16F |     1 |     4
170 |    -5 |    -5
171 |    13 |    11
172 |    10 |    10
173 |     8 |     4
174 |    11 |    -2
175 |    -5 |   -13
176 |     2 |   -12
177 |     8 |   -13
178 |   -14 |    -3
179 |    -8 |    -2
17A |    -3 |     4
17B |     0 |    -5
17C |     7 |    13
17D |    -3 |   -13
17E |     6 |     0
17F |     4 |   -11
180 |     8 |    12
181 |   -11 |     8
182 |   -14 |    14
183 |    14 |    -5
184 |   -12 |   -12
185 |   -11 |   -13
186 |    -3 |    -3
187 |    -6 |    12
188 |    -6 |    13
189 |     4 |     5
18A |    11 |    10
18B |     6 |     5
18C |    -5 |    -6
18D |     0 |     8
18E |   -11 |    -7
18F |    15 |   -12
190 |   -13 |     5
191 |   -10 |    11
192 |     2 |    -8
193 |     6 |     7
194 |    11 |   -15
195 |    -2 |    14
196 |   -12 |    15
197 |    -9 |     3
198 |    -3 |    -8
199 |     9 |     7
19A |    -1 |   -14
19B |    14 |   -15
19C |    -5 |   -16
19D |    -1 |    14
19E |    14 |     0
19F |   -15 |    15
1A0 |    -6 |    15
1A1 |     1 |     7
1A2 |     6 |   -16
1A3 |   -13 |    -7
1A4 |    -7 |    -9
1A5 |    -4 |    14
1A6 |   -13 |   -12
1A7 |     3 |     2
1A8 |   -13 |     2
1A9 |    15 |    -9
1AA |   -12 |     8
1AB |    -2 |    -7
1AC |     1 |     1
1AD |    -8 |     9
1AE |     5 |    -3
1AF |    -2 |   -11
1B0 |    -3 |   -16
1B1 |    11 |    -6
1B2 |     2 |    11
1B3 |    15 |    -1
1B4 |   -16 |     0
1B5 |    -2 |    -6
1B6 |     1 |    -4
1B7 |     3 |    -1
1B8 |     0 |    -9
1B9 |   -16 |    -5
1BA |     2 |    -2
1BB |    -4 |   -14
1BC |    -7 |    -4
1BD |    -2 |    -8
1BE |    -3 |    -7
1BF |    -6 |    -4
1C0 |     1 |   -11
1C1 |     9 |   -12
1C2 |    -2 |   -10
1C3 |    -2 |    10
1C4 |    -6 |    -4
1C5 |   -10 |    -1
1C6 |   -14 |    12
1C7 |     9 |   -16
1C8 |     7 |    13
1C9 |    14 |    12
1CA |    -5 |    15
1CB |     4 |     3
1CC |    -8 |   -13
1CD |     3 |    13
1CE |    -8 |    -6
1CF |    -9 |    11
1D0 |   -11 |    -2
1D1 |     9 |   -14
1D2 |     4 |    -8
1D3 |    11 |    13
1D4 |   -12 |    -9
1D5 |    -5 |   -11
1D6 |   -12 |    10
1D7 |    -8 |     0
1D8 |   -10 |     1
1D9 |     0 |    -9
1DA |     1 |    -6
1DB |   -11 |     3
1DC |     5 |   -13
1DD |     3 |    -6
1DE |   -10 |    10
1DF |    10 |    11
1E0 |    14 |    13
1E1 |   -11 |    -6
1E2 |    -5 |    -8
1E3 |     0 |    -5
1E4 |   -16 |   -12
1E5 |    -9 |   -11
1E6 |     6 |   -12
1E7 |   -13 |    14
1E8 |     0 |     6
1E9 |    -8 |    -8
1EA |    -7 |    -5
1EB |     4 |    -8
1EC |    15 |    12
1ED |    14 |    14
1EE |    12 |    -5
1EF |   -12 |     1
1F0 |     9 |    -3
1F1 |   -11 |   -11
1F2 |    11 |     4
1F3 |     7 |    -2
1F4 |    -8 |    -5
1F5 |     2 |    -8
1F6 |    -5 |     7
1F7 |     4 |     9
1F8 |    12 |    11
1F9 |    -1 |   -11
1FA |    11 |   -11
1FB |    -6 |     8
1FC |     0 |    -1
1FD |    -7 |    -3
1FE |    -8 |     0
1FF |     5 |   -11
200 |     2 |    -1
201 |    -7 |    14
202 |   -14 |     4
203 |     6 |    -1
204 |   -11 |     6
205 |    -9 |   -15
206 |     9 |    -1
207 |    -7 |    -7
208 |    13 |    -4
209 |     8 |   -12
20A |    -5 |     7
20B |    -1 |     9
20C |    11 |   -16
20D |    -2 |    13
20E |    -8 |   -14
20F |   -15 |   -13
210 |   -10 |     7
211 |    11 |     6
212 |    -6 |     0
213 |    -8 |     9
214 |    11 |   -12
215 |    -4 |    10
216 |   -11 |    -4
217 |   -13 |    -8
218 |    13 |   -11
219 |    15 |   -11
21A |    -6 |    -8
21B |    -9 |    -4
21C |     1 |   -13
21D |     3 |     2
21E |    -1 |    15
21F |    -2 |    -3
220 |     4 |   -11
221 |    -5 |    -1
222 |    -3 |    14
223 |    15 |    -1
224 |   -16 |     9
225 |    10 |   -14
226 |     9 |   -16
227 |    -7 |     2
228 |    -2 |   -13
229 |   -13 |   -15
22A |    13 |    -9
22B |    14 |   -14
22C |    -4 |   -13
22D |    -1 |     6
22E |    -7 |     4
22F |   -12 |   -13
230 |    -8 |    -7
231 |     8 |    -2
232 |    10 |    15
233 |     0 |    -1
234 |   -12 |     5
235 |   -10 |   -12
236 |   -10 |   -14
237 |    -6 |     9
238 |    11 |    13
239 |   -15 |   -16
23A |     2 |    -2
23B |    -1 |     4
23C |    -1 |    -6
23D |   -15 |     2
23E |     0 |    -7
23F |     0 |    10
240 |    13 |     9
241 |     9 |    -9
242 |   -11 |    -7
243 |   -11 |   -16
244 |     4 |    -1
245 |    -3 |    12
246 |     6 |    13
247 |   -14 |    -8
248 |    -6 |    15
249 |    14 |     9
24A |   -10 |     9
24B |    -1 |     8
24C |     8 |     4
24D |    10 |    -2
24E |    -6 |     1
24F |     0 |    -1
250 |    15 |    -3
251 |    15 |    -2
252 |    -1 |     9
253 |    12 |    12
254 |   -12 |    -9
255 |    -3 |     2
256 |    -7 |     7
257 |    -4 |   -15
258 |   -14 |    -7
259 |   -15 |   -12
25A |     7 |   -11
25B |    -4 |    11
25C |     8 |    -3
25D |    -5 |    13
25E |     2 |     8
25F |     2 |     9
260 |    14 |   -13
261 |    -7 |    -8
262 |     0 |   -14
263 |     6 |    -5
264 |     7 |    13
265 |     9 |    15
266 |    -7 |   -10
267 |     4 |    -8
268 |     4 |     9
269 |   -14 |     9
26A |     9 |    15
26B |    10 |    12
26C |     0 |   -13
26D |     0 |    -5
26E |     1 |     9
26F |     9 |   -14
270 |    -8 |    -2
271 |    -8 |   -12
272 |    12 |   -13
273 |    -8 |   -16
274 |    -4 |     5
275 |     0 |   -14
276 |    -2 |    -2
277 |    10 |   -15
278 |     4 |     1
279 |   -11 |   -11
27A |   -12 |     4
27B |     6 |     7
27C |    10 |    -1
27D |    -6 |    12
27E |     5 |    -6
27F |    15 |    -9
280 |    -6 |    14
281 |   -11 |    11
282 |     3 |   -14
283 |     6 |    -9
284 |     7 |    10
285 |    14 |   -16
286 |    -5 |    -7
287 |   -11 |    11
288 |    14 |     9
289 |   -12 |    11
28A |   -14 |   -13
28B |   -12 |   -15
28C |   -16 |    -7
28D |     7 |     7
28E |     7 |     0
28F |    14 |    14
290 |   -10 |    -4
291 |   -12 |   -14
292 |    -8 |    13
293 |    -9 |    -6
294 |    -4 |     3
295 |    10 |    13
296 |     0 |    -3
297 |    -4 |    -7
298 |    10 |    12
299 |    -8 |   -14
29A |    -1 |     6
29B |     3 |    -2
29C |    15 |     1
29D |     5 |     7
29E |    10 |   -15
29F |    -6 |    -6
2A0 |    11 |    12
2A1 |   -14 |   -10
2A2 |    15 |    14
2A3 |     9 |    -1
2A4 |    -2 |     1
2A5 |    10 |   -16
2A6 |    10 |    14
2A7 |   -10 |   -13
2A8 |     4 |   -12
2A9 |   -12 |     5
2AA |   -11 |    -1
2AB |   -14 |     5
2AC |    -1 |    -1
2AD |   -12 |     7
2AE |     4 |    12
2AF |    -2 |    15
2B0 |     8 |   -12
2B1 |   -15 |    -5
2B2 |    -9 |     4
2B3 |    -7 |     8
2B4 |     9 |    14
2B5 |     1 |    -6
2B6 |   -13 |   -14
2B7 |    -7 |     4
2B8 |    11 |   -10
2B9 |    -6 |   -16
2BA |     7 |     7
2BB |   -13 |     3
2BC |    12 |    -1
2BD |    -2 |   -12
2BE |     0 |     6
2BF |     4 |    -2
2C0 |    -7 |   -14
2C1 |   -11 |     5
2C2 |    13 |     8
2C3 |    12 |    -3
2C4 |    -5 |   -11
2C5 |    -6 |   -14
2C6 |     3 |    -8
2C7 |    14 |   -15
2C8 |    -1 |    -2
2C9 |    11 |    -3
2CA |    -9 |     1
2CB |    -5 |    11
2CC |   -16 |    -8
2CD |    -8 |    -2
2CE |    -5 |    -2
2CF |    -3 |    -4
2D0 |     0 |   -14
2D1 |    -4 |     6
2D2 |     8 |     1
2D3 |     1 |    -6
2D4 |    -5 |   -13
2D5 |     6 |    15
2D6 |    13 |   -11
2D7 |    -1 |    14
2D8 |    10 |    13
2D9 |    -7 |    -6
2DA |    12 |     2
2DB |    -6 |     3
2DC |   -15 |    -5
2DD |    -9 |    -5
2DE |    -6 |   -14
2DF |    13 |    11
2E0 |     5 |     3
2E1 |   -15 |     2
2E2 |     8 |     5
2E3 |    12 |    -9
2E4 |   -16 |    -9
2E5 |     2 |   -13
2E6 |    14 |   -14
2E7 |   -12 |   -12
2E8 |     8 |     5
2E9 |    -8 |     5
2EA |    -2 |   -13
2EB |    13 |   -11
2EC |     4 |    14
2ED |    13 |    -1
2EE |     1 |    -4
2EF |     4 |     1
2F0 |     0 |   -11
2F1 |     8 |    14
2F2 |    -3 |   -11
2F3 |    -7 |    12
2F4 |    15 |     6
2F5 |    12 |    -3
2F6 |   -11 |     1
2F7 |    -3 |    -6
2F8 |    -9 |    -9
2F9 |    12 |     9
2FA |     7 |    -6
2FB |     1 |    -8
2FC |    14 |     9
2FD |   -12 |    -4
2FE |     7 |     5
2FF |   -16 |    -7
300 |     4 |    12
301 |     6 |     8
302 |     3 |   -11
303 |     8 |     5
304 |    11 |     7
305 |    -5 |    -2
306 |     2 |     1
307 |    11 |     6
308 |    -7 |    -2
309 |    -5 |     2
30A |    -5 |     6
30B |     5 |     2
30C |    -6 |    -2
30D |   -13 |   -12
30E |    15 |   -13
30F |     1 |    -7
310 |   -15 |    -8
311 |     6 |    -9
312 |   -11 |    10
313 |    11 |     0
314 |    12 |     4
315 |   -14 |    -2
316 |   -10 |     5
317 |    15 |    12
318 |    15 |   -12
319 |    11 |     2
31A |   -11 |   -13
31B |    -9 |    12
31C |     7 |    10
31D |   -14 |    -6
31E |     5 |   -10
31F |   -15 |    15
320 |   -15 |    -4
321 |     8 |     0
322 |    -3 |   -13
323 |   -11 |     0
324 |   -12 |    -4
325 |    10 |   -12
326 |    -7 |     7
327 |     9 |     4
328 |    10 |    14
329 |     5 |    -5
32A |   -11 |     1
32B |    13 |     3
32C |     1 |     9
32D |    -3 |   -14
32E |    -1 |     7
32F |     9 |   -12
330 |     7 |    -8
331 |    14 |    12
332 |    -7 |    -2
333 |   -12 |     9
334 |    13 |   -15
335 |    -7 |   -16
336 |    -5 |     7
337 |     8 |    15
338 |     4 |     4
339 |    -6 |     8
33A |    -6 |   -12
33B |     2 |     6
33C |    14 |     6
33D |   -16 |    -4
33E |     6 |    -2
33F |   -16 |    13
340 |    11 |   -15
341 |    -9 |     3
342 |   -13 |    -9
343 |   -13 |    14
344 |   -10 |    15
345 |   -10 |    -2
346 |    -6 |    12
347 |     1 |   -10
348 |    10 |   -13
349 |    -2 |   -12
34A |    -9 |     7
34B |     3 |    15
34C |    -3 |     8
34D |   -12 |   -10
34E |     1 |    -4
34F |     7 |     5
350 |    11 |     1
351 |    -4 |     4
352 |     8 |     6
353 |   -11 |     2
354 |     2 |     2
355 |    -9 |     4
356 |    -1 |    15
357 |   -12 |     8
358 |    -3 |   -11
359 |     2 |    -1
35A |     1 |   -12
35B |    -4 |   -15
35C |     6 |     8
35D |    -8 |    -7
35E |     3 |     4
35F |     1 |    -5
360 |    -3 |    13
361 |    -6 |     0
362 |    14 |     5
363 |    -8 |   -11
364 |     9 |    -3
365 |    -6 |    11
366 |   -13 |     1
367 |    -3 |    -8
368 |    -3 |    -7
369 |    -8 |   -12
36A |    -6 |   -16
36B |     8 |     1
36C |    -1 |     8
36D |    -8 |     7
36E |    13 |    -7
36F |    10 |    -8
370 |    -3 |   -13
371 |   -10 |    13
372 |   -11 |     4
373 |     3 |    -1
374 |   -11 |    -9
375 |    -7 |     7
376 |     4 |   -12
377 |     5 |     8
378 |     6 |     5
379 |     7 |     9
37A |     2 |     4
37B |    -8 |   -10
37C |   -15 |     0
37D |     9 |   -10
37E |   -14 |     4
37F |    -2 |     0
380 |     8 |     6
381 |    -6 |    -1
382 |    15 |    13
383 |   -16 |   -14
384 |    -1 |    12
385 |    -1 |   -16
386 |     8 |     0
387 |    -9 |   -12
388 |    -1 |    13
389 |    -4 |   -16
38A |     7 |     7
38B |     2 |    12
38C |   -11 |   -14
38D |     6 |    -4
38E |    -5 |    -5
38F |    -7 |    -8
390 |    11 |    -3
391 |   -10 |    10
392 |     8 |   -15
393 |   -11 |    -2
394 |     2 |     0
395 |     0 |    10
396 |    -9 |     1
397 |   -16 |    -8
398 |     5 |    -1
399 |    14 |     4
39A |    -7 |     8
39B |    -3 |     6
39C |   -11 |    13
39D |    14 |     9
39E |    -2 |    -7
39F |    -2 |   -14
3A0 |     4 |     5
3A1 |    -6 |     3
3A2 |    -7 |   -14
3A3 |   -10 |     2
3A4 |   -11 |   -14
3A5 |     6 |    -1
3A6 |    13 |     2
3A7 |    -3 |    -2
3A8 |     8 |    -7
3A9 |    15 |     2
3AA |    -7 |     5
3AB |    10 |     8
3AC |     2 |     7
3AD |    -2 |    15
3AE |    10 |    13
3AF |    -1 |    -5
3B0 |    11 |     2
3B1 |    11 |    14
3B2 |   -12 |   -14
3B3 |   -11 |     8
3B4 |   -14 |    15
3B5 |    -6 |     1
3B6 |    12 |    -6
3B7 |   -12 |    -1
3B8 |     6 |   -11
3B9 |     6 |    -1
3BA |    -8 |    14
3BB |     2 |    14
3BC |     1 |    11
3BD |   -11 |     0
3BE |    -7 |     2
3BF |    -1 |     5
3C0 |    12 |     9
3C1 |    12 |    -5
3C2 |     9 |    -9
3C3 |   -12 |   -15
3C4 |     3 |    -2
3C5 |   -15 |   -11
3C6 |   -14 |   -11
3C7 |    12 |    15
3C8 |     9 |    -3
3C9 |   -11 |     5
3CA |    13 |    -9
3CB |   -12 |   -11
3CC |     8 |     8
3CD |    -6 |     4
3CE |     9 |    -3
3CF |     9 |   -14
3D0 |    -1 |     0
3D1 |     8 |    -6
3D2 |   -16 |    -5
3D3 |    -9 |    -3
3D4 |    11 |    -4
3D5 |   -13 |    -1
3D6 |   -15 |   -11
3D7 |    13 |    -7
3D8 |     9 |    -8
3D9 |    -1 |    -5
3DA |     5 |   -11
3DB |    -6 |   -15
3DC |   -13 |     9
3DD |    13 |   -12
3DE |   -13 |     5
3DF |   -16 |     4
3E0 |     4 |   -14
3E1 |   -14 |    -8
3E2 |    -1 |    -4
3E3 |     3 |    11
3E4 |    -6 |     5
3E5 |    -9 |   -12
3E6 |    -3 |     1
3E7 |    -4 |    -7
3E8 |    15 |    15
3E9 |   -16 |   -16
3EA |     2 |    -3
3EB |    12 |   -16
3EC |    15 |    -7
3ED |    13 |    10
3EE |    -3 |     2
3EF |     7 |    -4
3F0 |     0 |    -7
3F1 |   -14 |     3
3F2 |    -1 |    -3
3F3 |   -15 |    14
3F4 |    -3 |   -15
3F5 |   -15 |     7
3F6 |    -8 |    -7
3F7 |    -7 |   -12
3F8 |    -5 |    12
3F9 |   -11 |     1
3FA |    -8 |    -6
3FB |    -7 |   -16
3FC |     3 |     8
3FD |    11 |   -11
3FE |     9 |     2
3FF |    14 |    -7
400 |    14 |    -5
401 |   -11 |    -3
402 |     3 |    14
403 |     7 |     8
404 |   -16 |   -15
405 |     3 |   -15
406 |    -4 |    -2
407 |     0 |    12
408 |    -5 |    -5
409 |     3 |     7
40A |   -13 |     7
40B |    10 |     3
40C |     1 |    -2
40D |   -16 |     5
40E |     9 |    -3
40F |    -7 |    12
410 |    10 |     0
411 |    15 |    -3
412 |   -11 |    -5
413 |    13 |     0
414 |    -1 |     1
415 |   -10 |   -16
416 |    -7 |    -9
417 |     9 |    -1
418 |     4 |   -15
419 |     2 |     0
41A |   -16 |     0
41B |    -6 |     7
41C |    -4 |    -7
41D |     6 |   -15
41E |    -6 |    -9
41F |   -10 |   -10
420 |    -2 |     0
421 |    -8 |     2
422 |   -12 |    14
423 |    -1 |    -9
424 |    12 |   -10
425 |    12 |    15
426 |    14 |   -16
427 |   -10 |    -4
428 |    -3 |     1
429 |    11 |    -4
42A |   -14 |     3
42B |     4 |     5
42C |   -13 |   -15
42D |    -3 |     8
42E |    -4 |   -10
42F |   -15 |    -5
430 |    15 |     2
431 |     7 |     0
432 |    13 |    -7
433 |   -13 |    14
434 |    -8 |    12
435 |    -6 |   -14
436 |     1 |     3
437 |    14 |    -8
438 |    -7 |    13
439 |   -16 |   -10
43A |   -15 |    12
43B |     8 |   -12
43C |    -3 |    -6
43D |    -9 |     0
43E |     7 |     1
43F |    -7 |     1
440 |     9 |     9
441 |    -5 |    -7
442 |   -10 |   -12
443 |   -15 |   -16
444 |     4 |   -13
445 |   -15 |    11
446 |    -6 |     1
447 |     1 |   -13
448 |    -1 |     1
449 |     2 |    15
44A |    11 |     1
44B |    13 |    -4
44C |   -15 |   -12
44D |    14 |     2
44E |    10 |     7
44F |     1 |    -7
450 |    14 |    -9
451 |    -4 |    13
452 |     7 |     3
453 |   -15 |   -16
454 |    -6 |    10
455 |   -10 |    11
456 |    10 |     2
457 |    -8 |     1
458 |    -9 |   -15
459 |    12 |    15
45A |   -15 |     7
45B |     8 |     6
45C |   -12 |     8
45D |    10 |   -14
45E |    -2 |     6
45F |   -12 |     1
460 |     9 |    -4
461 |    -9 |    -7
462 |    -9 |   -13
463 |    -5 |     3
464 |    -6 |    11
465 |    -9 |     1
466 |     3 |    -7
467 |    -5 |    -2
468 |   -16 |    -3
469 |     4 |     9
46A |    -6 |     5
46B |    10 |    15
46C |    14 |    -2
46D |   -14 |    11
46E |    15 |     5
46F |    15 |    -7
470 |    -8 |     3
471 |    -2 |    -2
472 |    -5 |     9
473 |     3 |    -2
474 |   -15 |     4
475 |    15 |    13
476 |    -8 |   -13
477 |     1 |     3
478 |    -6 |    -5
479 |   -10 |    -9
47A |    12 |    14
47B |     8 |    15
47C |     5 |    -1
47D |   -13 |     2
47E |   -13 |     4
47F |   -12 |   -16
480 |    11 |    12
481 |     0 |     5
482 |   -13 |    -1
483 |    -8 |     4
484 |     7 |    -8
485 |    11 |    12
486 |    15 |     6
487 |    -6 |    12
488 |    -4 |   -11
489 |     1 |    -2
48A |    -8 |     7
48B |   -12 |   -12
48C |    -9 |     9
48D |    -9 |    14
48E |    -7 |     8
48F |    11 |    13
490 |   -11 |    12
491 |     8 |     1
492 |    10 |    11
493 |     2 |   -13
494 |    -9 |    -1
495 |    -1 |     6
496 |     9 |    -9
497 |    -2 |     5
498 |   -12 |    -7
499 |     6 |     3
49A |   -16 |    12
49B |    -2 |     1
49C |    -3 |     1
49D |    -3 |    15
49E |   -15 |   -13
49F |    15 |    15
4A0 |    -2 |   -10
4A1 |     0 |    -2
4A2 |     4 |     8
4A3 |    -5 |     5
4A4 |   -15 |     5
4A5 |    12 |   -15
4A6 |    -3 |    -5
4A7 |   -12 |     8
4A8 |    -7 |    -1
4A9 |    -2 |     4
4AA |    -2 |    -5
4AB |     4 |     2
4AC |     5 |   -12
4AD |    -5 |    12
4AE |    -4 |    -4
4AF |    -6 |     7
4B0 |     8 |     1
4B1 |     3 |    12
4B2 |   -10 |    15
